"ensembl_gene_id"	"entrezgene_id"	"hgnc_symbol"	"gene_biotype"
"ENSG00000249581"	645104	"CLRN2"	"protein_coding"
"ENSG00000272829"	NA	""	"lncRNA"
"ENSG00000099949"	8216	"LZTR1"	"protein_coding"
"ENSG00000250642"	NA	""	"unprocessed_pseudogene"
"ENSG00000234639"	NA	""	"processed_pseudogene"
"ENSG00000258753"	NA	""	"lncRNA"
"ENSG00000240790"	NA	""	"lncRNA"
"ENSG00000213643"	NA	"VN1R37P"	"processed_pseudogene"
"ENSG00000197045"	2764	"GMFB"	"protein_coding"
"ENSG00000074211"	5522	"PPP2R2C"	"protein_coding"
"ENSG00000234520"	101928036	""	"lncRNA"
"ENSG00000228121"	NA	"PHBP3"	"processed_pseudogene"
"ENSG00000253313"	149466	"C1orf210"	"protein_coding"
"ENSG00000248883"	NA	"B4GALNT2P1"	"unprocessed_pseudogene"
"ENSG00000040487"	54896	"SLC66A1"	"protein_coding"
"ENSG00000176927"	374786	"EFCAB5"	"protein_coding"
"ENSG00000124098"	116151	"FAM210B"	"protein_coding"
"ENSG00000259593"	NA	"MTND5P40"	"processed_pseudogene"
"ENSG00000138587"	55329	"MNS1"	"protein_coding"
"ENSG00000087586"	6790	"AURKA"	"protein_coding"
"ENSG00000279405"	NA	""	"TEC"
"ENSG00000273297"	105375519	""	"lncRNA"
"ENSG00000213908"	NA	"CYP2A7P1"	"unprocessed_pseudogene"
"ENSG00000163666"	8820	"HESX1"	"protein_coding"
"ENSG00000270248"	NA	""	"processed_pseudogene"
"ENSG00000105398"	6822	"SULT2A1"	"protein_coding"
"ENSG00000196937"	10447	"FAM3C"	"protein_coding"
"ENSG00000261437"	100288748	"LINC02894"	"lncRNA"
"ENSG00000276578"	NA	""	"unprocessed_pseudogene"
"ENSG00000132541"	10247	"RIDA"	"protein_coding"
"ENSG00000268101"	NA	"CYP2G2P"	"unprocessed_pseudogene"
"ENSG00000288074"	NA	""	"lncRNA"
"ENSG00000225877"	100289650	"PSG8-AS1"	"lncRNA"
"ENSG00000244699"	NA	""	"unprocessed_pseudogene"
"ENSG00000156958"	2585	"GALK2"	"protein_coding"
"ENSG00000269403"	NA	""	"protein_coding"
"ENSG00000239455"	NA	""	"processed_pseudogene"
"ENSG00000244130"	NA	"UBE2Q2P9"	"processed_pseudogene"
"ENSG00000167633"	3811	"KIR3DL1"	"protein_coding"
"ENSG00000288039"	NA	""	"lncRNA"
"ENSG00000241572"	NA	"PRICKLE2-AS1"	"lncRNA"
"ENSG00000244513"	NA	""	"lncRNA"
"ENSG00000286390"	NA	""	"lncRNA"
"ENSG00000230268"	NA	"SSU72P8"	"protein_coding"
"ENSG00000145050"	7873	"MANF"	"protein_coding"
"ENSG00000260443"	NA	""	"processed_pseudogene"
"ENSG00000275743"	NA	"TRBV14"	"TR_V_gene"
"ENSG00000232190"	440390	"LINC02181"	"lncRNA"
"ENSG00000081800"	6561	"SLC13A1"	"protein_coding"
"ENSG00000277003"	NA	""	"unprocessed_pseudogene"
"ENSG00000243697"	NA	""	"processed_pseudogene"
"ENSG00000224888"	NA	""	"lncRNA"
"ENSG00000020577"	23034	"SAMD4A"	"protein_coding"
"ENSG00000272249"	NA	""	"lncRNA"
"ENSG00000241861"	NA	"GAPDHP50"	"processed_pseudogene"
"ENSG00000162396"	25973	"PARS2"	"protein_coding"
"ENSG00000253170"	NA	""	"lncRNA"
"ENSG00000147669"	5440	"POLR2K"	"protein_coding"
"ENSG00000241804"	NA	""	"processed_pseudogene"
"ENSG00000135226"	54490	"UGT2B28"	"protein_coding"
"ENSG00000288079"	NA	""	"lncRNA"
"ENSG00000039523"	79567	"RIPOR1"	"protein_coding"
"ENSG00000203995"	440590	"ZYG11A"	"protein_coding"
"ENSG00000113845"	51300	"TIMMDC1"	"protein_coding"
"ENSG00000184436"	80764	"THAP7"	"protein_coding"
"ENSG00000101811"	1478	"CSTF2"	"protein_coding"
"ENSG00000250031"	NA	""	"processed_pseudogene"
"ENSG00000276540"	NA	"REXO1L10P"	"processed_pseudogene"
"ENSG00000123124"	11059	"WWP1"	"protein_coding"
"ENSG00000251449"	NA	"MTND1P19"	"processed_pseudogene"
"ENSG00000248641"	NA	"HMGA1P2"	"processed_pseudogene"
"ENSG00000227742"	NA	"CALR4P"	"transcribed_unitary_pseudogene"
"ENSG00000251424"	NA	""	"unprocessed_pseudogene"
"ENSG00000181617"	260436	"FDCSP"	"protein_coding"
"ENSG00000226962"	NA	"RAC1P6"	"processed_pseudogene"
"ENSG00000214870"	NA	""	"lncRNA"
"ENSG00000117713"	8289	"ARID1A"	"protein_coding"
"ENSG00000230513"	439931	"THAP7-AS1"	"lncRNA"
"ENSG00000248419"	NA	""	"processed_pseudogene"
"ENSG00000286196"	NA	""	"lncRNA"
"ENSG00000136807"	1025	"CDK9"	"protein_coding"
"ENSG00000255458"	NA	""	"lncRNA"
"ENSG00000284060"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000263787"	NA	"SKAP1-AS1"	"lncRNA"
"ENSG00000161149"	113691	"TUBA3FP"	"lncRNA"
"ENSG00000243903"	NA	""	"lncRNA"
"ENSG00000283444"	NA	"GPR141BP"	"unitary_pseudogene"
"ENSG00000131480"	314	"AOC2"	"protein_coding"
"ENSG00000176095"	9807	"IP6K1"	"protein_coding"
"ENSG00000099957"	9127	"P2RX6"	"protein_coding"
"ENSG00000179603"	2918	"GRM8"	"protein_coding"
"ENSG00000265743"	NA	""	"lncRNA"
"ENSG00000263715"	1394	"LINC02210-CRHR1"	"protein_coding"
"ENSG00000263715"	104909134	"LINC02210-CRHR1"	"protein_coding"
"ENSG00000213700"	NA	"RPL17P50"	"processed_pseudogene"
"ENSG00000230165"	NA	"AURKAP2"	"processed_pseudogene"
"ENSG00000233387"	NA	"IATPR"	"lncRNA"
"ENSG00000233547"	NA	""	"lncRNA"
"ENSG00000226425"	NA	""	"lncRNA"
"ENSG00000228312"	NA	"GAPDHP45"	"processed_pseudogene"
"ENSG00000163138"	133015	"PACRGL"	"protein_coding"
"ENSG00000095564"	9044	"BTAF1"	"protein_coding"
"ENSG00000269236"	NA	""	"processed_pseudogene"
"ENSG00000285128"	NA	""	"lncRNA"
"ENSG00000269032"	NA	""	"transcribed_processed_pseudogene"
"ENSG00000184788"	340562	"SATL1"	"protein_coding"
"ENSG00000182742"	3214	"HOXB4"	"protein_coding"
"ENSG00000271299"	NA	""	"processed_pseudogene"
"ENSG00000198919"	9666	"DZIP3"	"protein_coding"
"ENSG00000181392"	163183	"SYNE4"	"protein_coding"
"ENSG00000267248"	NA	""	"lncRNA"
"ENSG00000283863"	100616250	"MIR3960"	"miRNA"
"ENSG00000284547"	100422910	"MIR2861"	"miRNA"
"ENSG00000252019"	NA	"RNU6ATAC9P"	"snRNA"
"ENSG00000265432"	100422984	"MIR4308"	"miRNA"
"ENSG00000258872"	NA	"FDPSP3"	"transcribed_processed_pseudogene"
"ENSG00000188021"	29978	"UBQLN2"	"protein_coding"
"ENSG00000136877"	2356	"FPGS"	"protein_coding"
"ENSG00000185985"	84631	"SLITRK2"	"protein_coding"
"ENSG00000198554"	11169	"WDHD1"	"protein_coding"
"ENSG00000133134"	84707	"BEX2"	"protein_coding"
"ENSG00000147536"	84296	"GINS4"	"protein_coding"
"ENSG00000265334"	NA	""	"lncRNA"
"ENSG00000276790"	NA	""	"lncRNA"
"ENSG00000173991"	8557	"TCAP"	"protein_coding"
"ENSG00000105668"	11045	"UPK1A"	"protein_coding"
"ENSG00000130962"	5638	"PRRG1"	"protein_coding"
"ENSG00000265233"	NA	""	"processed_pseudogene"
"ENSG00000250462"	NA	"LRRC37BP1"	"transcribed_unprocessed_pseudogene"
"ENSG00000227011"	100506650	"LINC02876"	"lncRNA"
"ENSG00000154945"	91369	"ANKRD40"	"protein_coding"
"ENSG00000224899"	NA	"LINC02830"	"lncRNA"
"ENSG00000223566"	NA	"TNRC18P2"	"unprocessed_pseudogene"
"ENSG00000268520"	NA	""	"lncRNA"
"ENSG00000269509"	NA	"BNIP3P34"	"processed_pseudogene"
"ENSG00000126261"	10054	"UBA2"	"protein_coding"
"ENSG00000214194"	401397	"SMIM30"	"protein_coding"
"ENSG00000108557"	10743	"RAI1"	"protein_coding"
"ENSG00000205133"	286144	"TRIQK"	"protein_coding"
"ENSG00000101911"	5634	"PRPS2"	"protein_coding"
"ENSG00000261462"	NA	""	"lncRNA"
"ENSG00000166924"	222950	"NYAP1"	"protein_coding"
"ENSG00000223754"	NA	""	"lncRNA"
"ENSG00000222005"	388948	"LINC01118"	"lncRNA"
"ENSG00000267221"	110806298	"C17orf113"	"protein_coding"
"ENSG00000260105"	90586	"AOC4P"	"transcribed_unprocessed_pseudogene"
"ENSG00000275052"	57223	"PPP4R3B"	"protein_coding"
"ENSG00000105989"	7472	"WNT2"	"protein_coding"
"ENSG00000229668"	NA	""	"processed_pseudogene"
"ENSG00000165816"	340706	"VWA2"	"protein_coding"
"ENSG00000244342"	285401	"LINC00698"	"lncRNA"
"ENSG00000243849"	100874029	"CFAP44-AS1"	"lncRNA"
"ENSG00000108465"	80279	"CDK5RAP3"	"protein_coding"
"ENSG00000121570"	55211	"DPPA4"	"protein_coding"
"ENSG00000071889"	60343	"FAM3A"	"protein_coding"
"ENSG00000107679"	59338	"PLEKHA1"	"protein_coding"
"ENSG00000225583"	NA	""	"processed_pseudogene"
"ENSG00000214243"	NA	""	"processed_pseudogene"
"ENSG00000287574"	NA	""	"lncRNA"
"ENSG00000211745"	NA	"TRBV4-2"	"TR_V_gene"
"ENSG00000237972"	NA	"TUBG1P"	"processed_pseudogene"
"ENSG00000284130"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000183166"	83698	"CALN1"	"protein_coding"
"ENSG00000099960"	6545	"SLC7A4"	"protein_coding"
"ENSG00000286602"	NA	""	"lncRNA"
"ENSG00000226872"	NA	""	"lncRNA"
"ENSG00000243197"	285194	"TUSC7"	"lncRNA"
"ENSG00000207575"	693234	"MIR649"	"miRNA"
"ENSG00000206145"	NA	"P2RX6P"	"transcribed_unprocessed_pseudogene"
"ENSG00000285774"	NA	""	"lncRNA"
"ENSG00000233924"	NA	"RPSAP13"	"processed_pseudogene"
"ENSG00000270099"	NA	""	"protein_coding"
"ENSG00000187905"	400891	"LRRC74B"	"protein_coding"
"ENSG00000213741"	6235	"RPS29"	"protein_coding"
"ENSG00000230131"	NA	"LINC02641"	"lncRNA"
"ENSG00000287568"	NA	""	"lncRNA"
"ENSG00000128536"	222256	"CDHR3"	"protein_coding"
"ENSG00000163530"	151871	"DPPA2"	"protein_coding"
"ENSG00000198924"	9937	"DCLRE1A"	"protein_coding"
"ENSG00000249680"	NA	"TUBA3GP"	"unprocessed_pseudogene"
"ENSG00000284665"	NA	""	"unprocessed_pseudogene"
"ENSG00000128272"	468	"ATF4"	"protein_coding"
"ENSG00000080644"	1136	"CHRNA3"	"protein_coding"
"ENSG00000114902"	28972	"SPCS1"	"protein_coding"
"ENSG00000100207"	6942	"TCF20"	"protein_coding"
"ENSG00000240751"	NA	""	"processed_pseudogene"
"ENSG00000287131"	NA	""	"lncRNA"
"ENSG00000243572"	105377096	"LINC02017"	"lncRNA"
"ENSG00000198732"	64093	"SMOC1"	"protein_coding"
"ENSG00000010327"	23166	"STAB1"	"protein_coding"
"ENSG00000224215"	105376453	""	"lncRNA"
"ENSG00000236348"	NA	"PSMC1P10"	"processed_pseudogene"
"ENSG00000228759"	NA	"FAF2P1"	"processed_pseudogene"
"ENSG00000230240"	NA	"RPL34P19"	"processed_pseudogene"
"ENSG00000231712"	NA	"H3P5"	"processed_pseudogene"
"ENSG00000224597"	102724316	"SVIL-AS1"	"transcribed_unprocessed_pseudogene"
"ENSG00000270307"	NA	"MTATP6P2"	"processed_pseudogene"
"ENSG00000250013"	NA	"ZP3P1"	"processed_pseudogene"
"ENSG00000115902"	6509	"SLC1A4"	"protein_coding"
"ENSG00000248873"	NA	"SERBP1P6"	"processed_pseudogene"
"ENSG00000250099"	NA	""	"processed_pseudogene"
"ENSG00000288719"	NA	""	"lncRNA"
"ENSG00000279652"	NA	""	"lncRNA"
"ENSG00000279927"	NA	""	"lncRNA"
"ENSG00000067113"	8611	"PLPP1"	"protein_coding"
"ENSG00000279217"	NA	""	"lncRNA"
"ENSG00000279714"	NA	""	"lncRNA"
"ENSG00000279805"	NA	""	"TEC"
"ENSG00000128284"	80833	"APOL3"	"protein_coding"
"ENSG00000197838"	1553	"CYP2A13"	"protein_coding"
"ENSG00000264448"	114515521	"MIR378D2HG"	"lncRNA"
"ENSG00000250637"	NA	""	"unprocessed_pseudogene"
"ENSG00000287161"	NA	""	"lncRNA"
"ENSG00000103257"	8140	"SLC7A5"	"protein_coding"
"ENSG00000287615"	NA	""	"lncRNA"
"ENSG00000253576"	NA	""	"lncRNA"
"ENSG00000230052"	NA	"MTND3P2"	"unprocessed_pseudogene"
"ENSG00000223886"	NA	""	"processed_pseudogene"
"ENSG00000240509"	NA	"RPL34P18"	"processed_pseudogene"
"ENSG00000231295"	NA	""	"lncRNA"
"ENSG00000272575"	NA	"LINC02098"	"lncRNA"
"ENSG00000006453"	55971	"BAIAP2L1"	"protein_coding"
"ENSG00000133740"	1875	"E2F5"	"protein_coding"
"ENSG00000137714"	2230	"FDX1"	"protein_coding"
"ENSG00000251221"	103689917	"LINC01337"	"lncRNA"
"ENSG00000188334"	100131137	"BSPH1"	"protein_coding"
"ENSG00000248803"	NA	""	"processed_pseudogene"
"ENSG00000246763"	503569	"RGMB-AS1"	"lncRNA"
"ENSG00000255299"	NA	""	"lncRNA"
"ENSG00000232139"	100506126	"LINC00867"	"lncRNA"
"ENSG00000187105"	399671	"HEATR4"	"protein_coding"
"ENSG00000221957"	3809	"KIR2DS4"	"polymorphic_pseudogene"
"ENSG00000243777"	NA	""	"processed_pseudogene"
"ENSG00000274985"	NA	"PTCHD3P1"	"unprocessed_pseudogene"
"ENSG00000107566"	10613	"ERLIN1"	"protein_coding"
"ENSG00000248539"	NA	"LINC02117"	"lncRNA"
"ENSG00000188549"	388115	"CCDC9B"	"protein_coding"
"ENSG00000137699"	23650	"TRIM29"	"protein_coding"
"ENSG00000145782"	9140	"ATG12"	"protein_coding"
"ENSG00000197050"	147923	"ZNF420"	"protein_coding"
"ENSG00000128534"	51691	"LSM8"	"protein_coding"
"ENSG00000287787"	NA	""	"lncRNA"
"ENSG00000259914"	NA	""	"lncRNA"
"ENSG00000268804"	NA	"LINC02132"	"lncRNA"
"ENSG00000269935"	NA	""	"lncRNA"
"ENSG00000270159"	101928557	""	"lncRNA"
"ENSG00000068912"	27248	"ERLEC1"	"protein_coding"
"ENSG00000104731"	54758	"KLHDC4"	"protein_coding"
"ENSG00000230114"	101929721	"AGBL4-AS1"	"lncRNA"
"ENSG00000177868"	374969	"SVBP"	"protein_coding"
"ENSG00000048405"	168850	"ZNF800"	"protein_coding"
"ENSG00000267296"	80054	"CEBPA-DT"	"lncRNA"
"ENSG00000249471"	388569	"ZNF324B"	"protein_coding"
"ENSG00000284686"	NA	""	"protein_coding"
"ENSG00000139926"	122786	"FRMD6"	"protein_coding"
"ENSG00000162378"	79699	"ZYG11B"	"protein_coding"
"ENSG00000066933"	4649	"MYO9A"	"protein_coding"
"ENSG00000225527"	NA	""	"lncRNA"
"ENSG00000223470"	NA	"LINC02629"	"lncRNA"
"ENSG00000065621"	119391	"GSTO2"	"protein_coding"
"ENSG00000253374"	NA	""	"lncRNA"
"ENSG00000226510"	100862728	"UPK1A-AS1"	"lncRNA"
"ENSG00000169393"	64100	"ELSPBP1"	"protein_coding"
"ENSG00000251125"	NA	""	"lncRNA"
"ENSG00000253699"	NA	""	"lncRNA"
"ENSG00000101138"	1477	"CSTF1"	"protein_coding"
"ENSG00000184672"	138046	"RALYL"	"protein_coding"
"ENSG00000232633"	NA	""	"lncRNA"
"ENSG00000147123"	54539	"NDUFB11"	"protein_coding"
"ENSG00000250961"	NA	""	"lncRNA"
"ENSG00000233079"	105378738	"LINC01755"	"lncRNA"
"ENSG00000231148"	NA	"HMGB1P7"	"processed_pseudogene"
"ENSG00000251477"	NA	""	"processed_pseudogene"
"ENSG00000240291"	NA	""	"lncRNA"
"ENSG00000251014"	NA	""	"processed_pseudogene"
"ENSG00000249904"	NA	""	"processed_pseudogene"
"ENSG00000248203"	NA	""	"lncRNA"
"ENSG00000251044"	NA	""	"lncRNA"
"ENSG00000248440"	NA	""	"lncRNA"
"ENSG00000249318"	NA	""	"lncRNA"
"ENSG00000181751"	90355	"MACIR"	"protein_coding"
"ENSG00000162599"	4774	"NFIA"	"protein_coding"
"ENSG00000067992"	5165	"PDK3"	"protein_coding"
"ENSG00000148498"	56288	"PARD3"	"protein_coding"
"ENSG00000233764"	NA	"MTCO1P20"	"processed_pseudogene"
"ENSG00000231576"	NA	"MTCO2P20"	"processed_pseudogene"
"ENSG00000237948"	NA	"MTATP6P20"	"processed_pseudogene"
"ENSG00000225557"	NA	"MTCO3P20"	"processed_pseudogene"
"ENSG00000237129"	NA	"MTCYBP34"	"processed_pseudogene"
"ENSG00000229088"	NA	"MTND1P10"	"processed_pseudogene"
"ENSG00000100336"	80832	"APOL4"	"protein_coding"
"ENSG00000160318"	125875	"CLDND2"	"protein_coding"
"ENSG00000248428"	NA	""	"lncRNA"
"ENSG00000225032"	102723566	""	"lncRNA"
"ENSG00000250156"	102546226	"LINC02060"	"lncRNA"
"ENSG00000122694"	152007	"GLIPR2"	"protein_coding"
"ENSG00000248854"	NA	"HNRNPH1P3"	"processed_pseudogene"
"ENSG00000249515"	NA	"LINC02113"	"lncRNA"
"ENSG00000249787"	NA	""	"lncRNA"
"ENSG00000269600"	NA	""	"lncRNA"
"ENSG00000204611"	90317	"ZNF616"	"protein_coding"
"ENSG00000162685"	NA	"LSP1P3"	"processed_pseudogene"
"ENSG00000274455"	NA	"GUSBP7"	"unprocessed_pseudogene"
"ENSG00000224746"	NA	""	"lncRNA"
"ENSG00000196900"	389320	"TEX43"	"protein_coding"
"ENSG00000106086"	84725	"PLEKHA8"	"protein_coding"
"ENSG00000280257"	NA	""	"TEC"
"ENSG00000226247"	NA	"SUPT4H1P1"	"processed_pseudogene"
"ENSG00000130055"	54857	"GDPD2"	"protein_coding"
"ENSG00000242364"	NA	""	"processed_pseudogene"
"ENSG00000204792"	NA	"LINC01291"	"lncRNA"
"ENSG00000196263"	57573	"ZNF471"	"protein_coding"
"ENSG00000185972"	881	"CCIN"	"protein_coding"
"ENSG00000240568"	NA	""	"processed_pseudogene"
"ENSG00000243873"	NA	"HMGB1P36"	"processed_pseudogene"
"ENSG00000231367"	101929596	"LINC02613"	"lncRNA"
"ENSG00000249068"	NA	""	"processed_pseudogene"
"ENSG00000249963"	NA	"EEF1A1P20"	"processed_pseudogene"
"ENSG00000222760"	NA	"RNU4-53P"	"snRNA"
"ENSG00000254138"	NA	""	"lncRNA"
"ENSG00000230848"	NA	""	"lncRNA"
"ENSG00000171169"	203245	"NAIF1"	"protein_coding"
"ENSG00000285042"	NA	""	"lncRNA"
"ENSG00000240787"	NA	""	"processed_pseudogene"
"ENSG00000251237"	NA	"B3GNTL1P1"	"processed_pseudogene"
"ENSG00000241809"	NA	""	"processed_pseudogene"
"ENSG00000285708"	NA	""	"protein_coding"
"ENSG00000248781"	NA	"PSMC1P4"	"processed_pseudogene"
"ENSG00000250377"	NA	""	"lncRNA"
"ENSG00000239870"	NA	""	"processed_pseudogene"
"ENSG00000249418"	NA	""	"processed_pseudogene"
"ENSG00000248350"	NA	""	"processed_pseudogene"
"ENSG00000240236"	NA	"HNRNPA1P23"	"processed_pseudogene"
"ENSG00000228601"	NA	"RPL39P"	"processed_pseudogene"
"ENSG00000230536"	NA	""	"lncRNA"
"ENSG00000284932"	NA	""	"unprocessed_pseudogene"
"ENSG00000249619"	NA	"HMGN1P13"	"processed_pseudogene"
"ENSG00000173706"	57493	"HEG1"	"protein_coding"
"ENSG00000234771"	NA	"SLC25A25-AS1"	"lncRNA"
"ENSG00000022277"	51507	"RTF2"	"protein_coding"
"ENSG00000224910"	102723617	"LINC01766"	"lncRNA"
"ENSG00000273860"	NA	""	"processed_pseudogene"
"ENSG00000248664"	NA	""	"lncRNA"
"ENSG00000232850"	389791	""	"lncRNA"
"ENSG00000253613"	NA	""	"lncRNA"
"ENSG00000148346"	3934	"LCN2"	"protein_coding"
"ENSG00000115464"	9736	"USP34"	"protein_coding"
"ENSG00000271148"	NA	""	"lncRNA"
"ENSG00000253299"	NA	"UFM1P3"	"processed_pseudogene"
"ENSG00000011485"	5536	"PPP5C"	"protein_coding"
"ENSG00000253394"	NA	"LINC00534"	"lncRNA"
"ENSG00000164199"	84059	"ADGRV1"	"protein_coding"
"ENSG00000220884"	NA	"MESTP1"	"processed_pseudogene"
"ENSG00000218189"	NA	"POM121L14P"	"processed_pseudogene"
"ENSG00000271608"	NA	""	"processed_pseudogene"
"ENSG00000225311"	NA	""	"lncRNA"
"ENSG00000227535"	NA	""	"lncRNA"
"ENSG00000034693"	8504	"PEX3"	"protein_coding"
"ENSG00000182809"	1397	"CRIP2"	"protein_coding"
"ENSG00000189221"	4128	"MAOA"	"protein_coding"
"ENSG00000248585"	NA	""	"processed_pseudogene"
"ENSG00000253748"	NA	"CYP4F44P"	"unprocessed_pseudogene"
"ENSG00000144837"	51365	"PLA1A"	"protein_coding"
"ENSG00000253401"	NA	"VTA1P2"	"processed_pseudogene"
"ENSG00000270980"	NA	""	"processed_pseudogene"
"ENSG00000253898"	103352670	"LINC01419"	"lncRNA"
"ENSG00000099954"	27443	"CECR2"	"protein_coding"
"ENSG00000176907"	56892	"TCIM"	"protein_coding"
"ENSG00000255105"	NA	"PTMAP15"	"processed_pseudogene"
"ENSG00000164794"	27012	"KCNV1"	"protein_coding"
"ENSG00000255402"	NA	""	"lncRNA"
"ENSG00000254151"	NA	"NIPA2P4"	"processed_pseudogene"
"ENSG00000233858"	NA	"LINC02599"	"lncRNA"
"ENSG00000156467"	7381	"UQCRB"	"protein_coding"
"ENSG00000237494"	NA	""	"lncRNA"
"ENSG00000220848"	NA	"RPS18P9"	"transcribed_processed_pseudogene"
"ENSG00000288020"	NA	""	"lncRNA"
"ENSG00000244134"	NA	"RPS12P20"	"processed_pseudogene"
"ENSG00000025156"	3298	"HSF2"	"protein_coding"
"ENSG00000255599"	NA	""	"lncRNA"
"ENSG00000175213"	79797	"ZNF408"	"protein_coding"
"ENSG00000244400"	NA	"RPS4XP12"	"processed_pseudogene"
"ENSG00000270510"	NA	""	"processed_pseudogene"
"ENSG00000254880"	103695364	"PKNOX2-AS1"	"lncRNA"
"ENSG00000279353"	NA	""	"TEC"
"ENSG00000171159"	79095	"C9orf16"	"protein_coding"
"ENSG00000229492"	NA	""	"processed_pseudogene"
"ENSG00000232305"	NA	"CLCP1"	"processed_pseudogene"
"ENSG00000261653"	NA	""	"lncRNA"
"ENSG00000270124"	NA	""	"lncRNA"
"ENSG00000152578"	2893	"GRIA4"	"protein_coding"
"ENSG00000261592"	NA	""	"lncRNA"
"ENSG00000183773"	150209	"AIFM3"	"protein_coding"
"ENSG00000261744"	100128882	"ZFPM1-AS1"	"lncRNA"
"ENSG00000278963"	NA	""	"TEC"
"ENSG00000108798"	51225	"ABI3"	"protein_coding"
"ENSG00000214380"	NA	"NFYBP1"	"processed_pseudogene"
"ENSG00000187741"	2175	"FANCA"	"protein_coding"
"ENSG00000170837"	2850	"GPR27"	"protein_coding"
"ENSG00000280435"	NA	""	"TEC"
"ENSG00000148337"	25792	"CIZ1"	"protein_coding"
"ENSG00000163424"	152405	"TEX55"	"protein_coding"
"ENSG00000178503"	NA	"NECAP1P1"	"processed_pseudogene"
"ENSG00000278570"	10002	"NR2E3"	"protein_coding"
"ENSG00000085224"	546	"ATRX"	"protein_coding"
"ENSG00000269955"	100996928	"FMC1-LUC7L2"	"protein_coding"
"ENSG00000259818"	NA	""	"lncRNA"
"ENSG00000229444"	101929592	"ST3GAL3-AS1"	"lncRNA"
"ENSG00000240563"	54596	"L1TD1"	"protein_coding"
"ENSG00000244153"	NA	"WWP1P1"	"processed_pseudogene"
"ENSG00000241163"	285286	"LINC00877"	"lncRNA"
"ENSG00000234223"	NA	""	"lncRNA"
"ENSG00000270655"	NA	""	"processed_pseudogene"
"ENSG00000271096"	NA	"SUMO2P14"	"processed_pseudogene"
"ENSG00000103200"	NA	""	"processed_pseudogene"
"ENSG00000234318"	NA	""	"lncRNA"
"ENSG00000231170"	NA	""	"lncRNA"
"ENSG00000284773"	NA	""	"protein_coding"
"ENSG00000226079"	105377959	""	"lncRNA"
"ENSG00000285691"	NA	""	"lncRNA"
"ENSG00000234481"	NA	""	"lncRNA"
"ENSG00000262048"	NA	""	"processed_pseudogene"
"ENSG00000117862"	51060	"TXNDC12"	"protein_coding"
"ENSG00000279659"	NA	""	"TEC"
"ENSG00000271971"	NA	""	"lncRNA"
"ENSG00000253894"	102724612	""	"lncRNA"
"ENSG00000137251"	27283	"TINAG"	"protein_coding"
"ENSG00000226671"	NA	""	"processed_pseudogene"
"ENSG00000270516"	NA	""	"processed_pseudogene"
"ENSG00000286300"	NA	""	"lncRNA"
"ENSG00000253413"	NA	""	"processed_pseudogene"
"ENSG00000254118"	NA	"MTCYBP20"	"processed_pseudogene"
"ENSG00000105967"	22797	"TFEC"	"protein_coding"
"ENSG00000265265"	NA	""	"lncRNA"
"ENSG00000183663"	NA	"GAPDHP30"	"processed_pseudogene"
"ENSG00000248895"	NA	""	"processed_pseudogene"
"ENSG00000233380"	NA	"RPS2P48"	"processed_pseudogene"
"ENSG00000253260"	NA	""	"lncRNA"
"ENSG00000189233"	389643	"NUGGC"	"protein_coding"
"ENSG00000225190"	9842	"PLEKHM1"	"protein_coding"
"ENSG00000248257"	NA	"PSG10P"	"transcribed_unprocessed_pseudogene"
"ENSG00000267827"	NA	""	"lncRNA"
"ENSG00000275395"	8857	"FCGBP"	"protein_coding"
"ENSG00000124091"	140687	"GCNT7"	"protein_coding"
"ENSG00000259878"	NA	""	"lncRNA"
"ENSG00000250218"	100874204	"ALDH1L1-AS1"	"lncRNA"
"ENSG00000270480"	NA	""	"processed_pseudogene"
"ENSG00000124103"	200232	"FAM209A"	"protein_coding"
"ENSG00000171234"	7364	"UGT2B7"	"protein_coding"
"ENSG00000288054"	NA	""	"lncRNA"
"ENSG00000253585"	NA	""	"lncRNA"
"ENSG00000232295"	NA	""	"lncRNA"
"ENSG00000255289"	NA	""	"lncRNA"
"ENSG00000255099"	NA	""	"processed_pseudogene"
"ENSG00000280387"	NA	""	"TEC"
"ENSG00000213714"	388799	"FAM209B"	"protein_coding"
"ENSG00000104341"	55353	"LAPTM4B"	"protein_coding"
"ENSG00000162551"	249	"ALPL"	"protein_coding"
"ENSG00000004534"	10180	"RBM6"	"protein_coding"
"ENSG00000287079"	NA	""	"lncRNA"
"ENSG00000087589"	57091	"CASS4"	"protein_coding"
"ENSG00000267224"	NA	""	"lncRNA"
"ENSG00000270212"	NA	""	"lncRNA"
"ENSG00000267922"	NA	""	"lncRNA"
"ENSG00000259828"	NA	""	"lncRNA"
"ENSG00000104783"	3783	"KCNN4"	"protein_coding"
"ENSG00000168830"	3354	"HTR1E"	"protein_coding"
"ENSG00000216613"	NA	""	"processed_pseudogene"
"ENSG00000112837"	9096	"TBX18"	"protein_coding"
"ENSG00000261886"	NA	"GOSR2-DT"	"lncRNA"
"ENSG00000266601"	NA	""	"lncRNA"
"ENSG00000287174"	NA	""	"lncRNA"
"ENSG00000165076"	136242	"PRSS37"	"protein_coding"
"ENSG00000173714"	124857	"WFIKKN2"	"protein_coding"
"ENSG00000249920"	NA	"HNRNPA1P55"	"processed_pseudogene"
